"","x","y","elevation","forest","water"
"910",939942,93276,753,10,0
"911",939942,94276,707,0,0
"912",939942,95276,694,4,0
"913",939942,96276,692,30,0
"914",939942,97276,698,14,0
"915",939942,98276,696,35,0
"916",939942,99276,717,4,0
"917",939942,100276,756,13,0
"918",939942,101276,820,72,0
"919",939942,102276,1108,100,0
"920",939942,103276,1359,100,0
"921",939942,104276,1395,40,0
"922",939942,105276,1468,84,0
"923",939942,106276,1574,49,0
"924",939942,107276,1488,50,0
"925",939942,108276,1417,41,0
"926",939942,109276,1403,43,0
"927",939942,110276,1319,24,0
"928",939942,111276,1162,62,1
"929",939942,112276,1006,8,53
"930",939942,113276,1010,7,56
"931",939942,114276,1008,1,50
"932",939942,115276,1113,53,9
"933",939942,116276,1184,71,0
"934",939942,117276,1104,74,0
"935",939942,118276,1114,23,0
"936",940942,84276,372,0,16
"937",940942,85276,372,0,100
"938",940942,86276,372,0,100
"939",940942,87276,350,0,100
"940",940942,88276,372,0,100
"941",940942,89276,372,0,99
"942",940942,90276,373,1,53
"943",940942,91276,403,1,0
"944",940942,92276,496,4,0
"945",940942,93276,707,24,0
"946",940942,94276,687,15,0
"947",940942,95276,685,49,1
"948",940942,96276,680,47,0
"949",940942,97276,669,39,0
"950",940942,98276,686,0,0
"951",940942,99276,691,3,0
"952",940942,100276,717,2,0
"953",940942,101276,741,2,0
"954",940942,102276,822,67,0
"955",940942,103276,1150,98,0
"956",940942,104276,1311,90,0
"957",940942,105276,1328,86,0
"958",940942,106276,1426,92,0
"959",940942,107276,1488,78,0
"960",940942,108276,1413,66,0
"961",940942,109276,1392,43,0
"962",940942,110276,1341,54,0
"963",940942,111276,1250,57,0
"964",940942,112276,1178,72,0
"965",940942,113276,1072,19,9
"966",940942,114276,1088,49,5
"967",940942,115276,1069,69,9
"968",940942,116276,1124,87,0
"969",940942,117276,1021,92,0
"970",940942,118276,1115,58,0
"971",941942,85276,372,0,96
"972",941942,86276,372,0,100
"973",941942,87276,372,0,100
"974",941942,88276,372,0,100
"975",941942,89276,372,0,100
"976",941942,90276,372,0,100
"977",941942,91276,386,0,20
"978",941942,92276,451,2,0
"979",941942,93276,653,25,0
"980",941942,94276,670,22,0
"981",941942,95276,642,47,0
"982",941942,96276,670,62,0
"983",941942,97276,649,54,0
"984",941942,98276,675,7,0
"985",941942,99276,683,1,0
"986",941942,100276,701,0,0
"987",941942,101276,703,12,0
"988",941942,102276,722,3,0
"989",941942,103276,811,70,0
"990",941942,104276,1052,100,0
"991",941942,105276,1218,93,0
"992",941942,106276,1186,97,0
"993",941942,107276,1254,100,0
"994",941942,108276,1316,86,0
"995",941942,109276,1299,24,0
"996",941942,110276,1320,54,0
"997",941942,111276,1352,82,0
"998",941942,112276,1225,67,0
"999",941942,113276,1127,58,0
"1000",941942,114276,1197,73,0
"1001",941942,115276,1319,63,0
"1002",941942,116276,1029,86,0
"1003",941942,117276,922,90,1
"1004",941942,118276,1079,86,1
"1005",941942,119276,1296,9,0
"1006",942942,85276,372,0,79
"1007",942942,86276,372,0,100
"1008",942942,87276,372,0,100
"1009",942942,88276,372,0,100
"1010",942942,89276,372,0,100
"1011",942942,90276,372,0,100
"1012",942942,91276,381,0,37
"1013",942942,92276,421,3,0
"1014",942942,93276,548,7,0
"1015",942942,94276,628,18,0
"1016",942942,95276,615,1,0
"1017",942942,96276,634,48,0
"1018",942942,97276,634,76,2
"1019",942942,98276,673,63,0
"1020",942942,99276,701,28,0
"1021",942942,100276,704,60,0
"1022",942942,101276,692,2,0
"1023",942942,102276,692,0,1
"1024",942942,103276,717,0,0
"1025",942942,104276,770,52,0
"1026",942942,105276,888,96,0
"1027",942942,106276,878,100,0
"1028",942942,107276,1008,100,0
"1029",942942,108276,1202,92,0
"1030",942942,109276,1216,83,0
"1031",942942,110276,1172,92,0
"1032",942942,111276,1186,66,0
"1033",942942,112276,1140,55,0
"1034",942942,113276,1090,11,0
"1035",942942,114276,1108,57,0
"1036",942942,115276,1202,47,0
"1037",942942,116276,1256,80,0
"1038",942942,117276,862,81,0
"1039",942942,118276,777,34,2
"1040",942942,119276,1238,55,0
"1041",942942,120276,1329,2,0
"1042",943942,85276,372,0,61
"1043",943942,86276,372,0,100
"1044",943942,87276,372,0,100
"1045",943942,88276,372,0,100
"1046",943942,89276,372,0,100
"1047",943942,90276,372,0,100
"1048",943942,91276,373,9,57
"1049",943942,92276,423,7,0
"1050",943942,93276,456,0,0
"1051",943942,94276,562,4,0
"1052",943942,95276,555,23,0
"1053",943942,96276,561,47,0
"1054",943942,97276,660,28,0
"1055",943942,98276,679,90,0
"1056",943942,99276,695,100,0
"1057",943942,100276,711,60,0
"1058",943942,101276,703,0,0
"1059",943942,102276,690,0,0
"1060",943942,103276,690,2,0
"1061",943942,104276,695,2,0
"1062",943942,105276,706,11,0
"1063",943942,106276,746,19,0
"1064",943942,107276,812,58,0
"1065",943942,108276,909,96,0
"1066",943942,109276,1030,90,0
"1067",943942,110276,1052,84,0
"1068",943942,111276,1090,91,0
"1069",943942,112276,1181,41,0
"1070",943942,113276,1099,27,0
"1071",943942,114276,1069,55,0
"1072",943942,115276,1087,10,0
"1073",943942,116276,1157,11,0
"1074",943942,117276,1081,87,0
"1075",943942,118276,774,30,4
"1076",943942,119276,941,72,0
"1077",943942,120276,1024,57,0
"1078",943942,121276,919,4,0
"1079",944942,85276,372,0,43
"1080",944942,86276,372,0,100
"1081",944942,87276,372,0,100
"1082",944942,88276,372,0,100
"1083",944942,89276,372,0,100
"1084",944942,90276,372,1,98
"1085",944942,91276,375,21,21
"1086",944942,92276,423,0,0
"1087",944942,93276,442,0,0
"1088",944942,94276,497,2,0
"1089",944942,95276,512,26,1
"1090",944942,96276,602,9,0
"1091",944942,97276,630,6,0
"1092",944942,98276,647,39,0
"1093",944942,99276,684,93,0
"1094",944942,100276,686,51,1
"1095",944942,101276,683,10,0
"1096",944942,102276,682,27,0
"1097",944942,103276,674,68,0
"1098",944942,104276,679,24,0
"1099",944942,105276,683,1,0
"1100",944942,106276,686,0,1
"1101",944942,107276,713,0,0
"1102",944942,108276,761,42,0
"1103",944942,109276,859,100,0
"1104",944942,110276,930,72,0
"1105",944942,111276,1025,68,0
"1106",944942,112276,1166,51,0
"1107",944942,113276,1212,45,0
"1108",944942,114276,1110,30,0
"1109",944942,115276,1024,38,1
"1110",944942,116276,994,5,1
"1111",944942,117276,1113,73,0
"1112",944942,118276,823,45,0
"1113",944942,119276,774,15,5
"1114",944942,120276,855,21,0
"1115",944942,121276,846,3,0
"1116",944942,122276,1106,5,0
"1117",945942,85276,372,0,25
"1118",945942,86276,372,0,100
"1119",945942,87276,372,0,100
"1120",945942,88276,372,0,100
"1121",945942,89276,372,0,100
"1122",945942,90276,372,0,93
"1123",945942,91276,384,28,5
"1124",945942,92276,407,18,2
"1125",945942,93276,429,11,1
"1126",945942,94276,461,15,1
"1127",945942,95276,518,5,0
"1128",945942,96276,549,1,0
"1129",945942,97276,579,3,0
"1130",945942,98276,635,21,0
"1131",945942,99276,677,86,0
"1132",945942,100276,687,92,0
"1133",945942,101276,687,44,0
"1134",945942,102276,682,91,0
"1135",945942,103276,669,89,0
"1136",945942,104276,670,89,0
"1137",945942,105276,667,37,0
"1138",945942,106276,665,10,0
"1139",945942,107276,666,10,0
"1140",945942,108276,703,9,0
"1141",945942,109276,758,72,0
"1142",945942,110276,832,23,0
"1143",945942,111276,900,31,0
"1144",945942,112276,1018,90,0
"1145",945942,113276,1207,53,0
"1146",945942,114276,1249,37,0
"1147",945942,115276,1173,13,0
"1148",945942,116276,997,63,0
"1149",945942,117276,1104,81,0
"1150",945942,118276,894,63,0
"1151",945942,119276,785,7,2
"1152",945942,120276,820,57,8
"1153",945942,121276,936,57,0
"1154",945942,122276,1121,52,0
"1155",945942,123276,1206,10,0
"1156",946942,85276,372,0,7
"1157",946942,86276,372,0,100
"1158",946942,87276,372,0,100
"1159",946942,88276,372,0,100
"1160",946942,89276,372,0,100
"1161",946942,90276,372,0,100
"1162",946942,91276,376,21,64
"1163",946942,92276,407,10,0
"1164",946942,93276,440,1,0
"1165",946942,94276,480,0,0
"1166",946942,95276,550,2,0
"1167",946942,96276,520,15,0
"1168",946942,97276,563,0,0
"1169",946942,98276,636,9,0
"1170",946942,99276,643,53,0
"1171",946942,100276,653,38,0
"1172",946942,101276,670,24,0
"1173",946942,102276,673,83,0
"1174",946942,103276,663,38,1
"1175",946942,104276,681,4,0
"1176",946942,105276,673,27,0
"1177",946942,106276,654,55,0
"1178",946942,107276,657,0,0
"1179",946942,108276,663,4,1
"1180",946942,109276,694,59,0
"1181",946942,110276,746,50,0
"1182",946942,111276,750,3,0
"1183",946942,112276,868,19,0
"1184",946942,113276,978,88,0
"1185",946942,114276,1214,64,0
"1186",946942,115276,1254,34,0
"1187",946942,116276,1028,90,0
"1188",946942,117276,1012,56,0
"1189",946942,118276,1058,62,0
"1190",946942,119276,750,84,2
"1191",946942,120276,804,30,0
"1192",946942,121276,974,57,0
"1193",946942,122276,1113,49,0
"1194",946942,123276,1218,17,0
"1195",947942,86276,372,0,75
"1196",947942,87276,372,0,100
"1197",947942,88276,372,0,100
"1198",947942,89276,372,0,100
"1199",947942,90276,372,0,100
"1200",947942,91276,372,0,100
"1201",947942,92276,403,6,4
"1202",947942,93276,429,5,0
"1203",947942,94276,459,13,0
"1204",947942,95276,473,26,0
"1205",947942,96276,475,5,0
"1206",947942,97276,519,0,0
"1207",947942,98276,575,16,0
"1208",947942,99276,600,4,0
"1209",947942,100276,620,0,0
"1210",947942,101276,637,13,0
"1211",947942,102276,665,93,0
"1212",947942,103276,644,14,0
"1213",947942,104276,660,1,0
"1214",947942,105276,650,1,0
"1215",947942,106276,646,71,0
"1216",947942,107276,638,21,0
"1217",947942,108276,649,0,0
"1218",947942,109276,645,7,0
"1219",947942,110276,671,57,0
"1220",947942,111276,729,64,0
"1221",947942,112276,779,34,0
"1222",947942,113276,849,20,0
"1223",947942,114276,957,74,0
"1224",947942,115276,1167,57,0
"1225",947942,116276,996,96,0
"1226",947942,117276,923,58,0
"1227",947942,118276,1112,78,0
"1228",947942,119276,828,41,0
"1229",947942,120276,750,32,3
"1230",947942,121276,925,29,0
"1231",947942,122276,1113,29,0
"1232",947942,123276,1238,33,0
"1233",948942,86276,372,0,16
"1234",948942,87276,372,0,98
"1235",948942,88276,372,0,100
"1236",948942,89276,372,0,100
"1237",948942,90276,372,0,100
"1238",948942,91276,372,0,100
"1239",948942,92276,387,1,30
"1240",948942,93276,421,0,0
"1241",948942,94276,436,11,0
"1242",948942,95276,455,20,0
"1243",948942,96276,485,1,0
"1244",948942,97276,506,5,0
"1245",948942,98276,518,3,0
"1246",948942,99276,554,2,0
"1247",948942,100276,586,0,0
"1248",948942,101276,603,0,0
"1249",948942,102276,607,14,0
"1250",948942,103276,606,1,1
"1251",948942,104276,613,3,0
"1252",948942,105276,615,38,0
"1253",948942,106276,624,55,0
"1254",948942,107276,623,64,0
"1255",948942,108276,627,0,0
"1256",948942,109276,628,0,1
"1257",948942,110276,629,12,0
"1258",948942,111276,668,73,0
"1259",948942,112276,716,84,0
"1260",948942,113276,761,36,0
"1261",948942,114276,821,47,0
"1262",948942,115276,902,72,0
"1263",948942,116276,898,72,0
"1264",948942,117276,807,63,0
"1265",948942,118276,1013,81,0
"1266",948942,119276,989,70,0
"1267",948942,120276,747,86,2
"1268",948942,121276,804,44,0
"1269",948942,122276,1072,67,0
"1270",948942,123276,1289,40,0
"1271",948942,124276,1381,21,0
"1272",948942,125276,1277,6,0
"1273",948942,128276,1143,5,0
"1274",948942,129276,1128,49,0
"1275",948942,130276,1107,17,0
"1276",948942,131276,1099,3,0
"1277",948942,142276,1143,37,0
"1278",948942,143276,1105,10,0
"1279",949942,87276,372,0,53
"1280",949942,88276,372,0,100
"1281",949942,89276,372,0,100
"1282",949942,90276,372,0,100
"1283",949942,91276,372,0,100
"1284",949942,92276,372,0,89
"1285",949942,93276,394,2,0
"1286",949942,94276,421,12,0
"1287",949942,95276,440,9,0
"1288",949942,96276,477,0,0
"1289",949942,97276,508,0,0
"1290",949942,98276,503,0,0
"1291",949942,99276,497,8,0
"1292",949942,100276,517,6,0
"1293",949942,101276,536,19,0
"1294",949942,102276,558,12,0
"1295",949942,103276,581,6,0
"1296",949942,104276,603,23,0
"1297",949942,105276,601,87,0
"1298",949942,106276,596,28,0
"1299",949942,107276,603,4,1
"1300",949942,108276,613,1,0
"1301",949942,109276,614,10,0
"1302",949942,110276,608,12,0
"1303",949942,111276,618,6,1
"1304",949942,112276,667,76,0
"1305",949942,113276,715,99,0
"1306",949942,114276,751,58,0
"1307",949942,115276,785,4,0
"1308",949942,116276,786,20,0
"1309",949942,117276,752,33,0
"1310",949942,118276,842,13,0
"1311",949942,119276,847,46,0
"1312",949942,120276,743,91,1
"1313",949942,121276,738,31,0
"1314",949942,122276,880,61,0
"1315",949942,123276,1214,66,0
"1316",949942,124276,1342,25,0
"1317",949942,125276,1346,47,0
"1318",949942,126276,1211,11,0
"1319",949942,127276,1245,8,0
"1320",949942,128276,1194,86,0
"1321",949942,129276,1119,38,0
"1322",949942,130276,1097,1,0
"1323",949942,131276,1092,2,0
"1324",949942,132276,1105,61,0
"1325",949942,133276,1136,18,0
"1326",949942,140276,1094,7,0
"1327",949942,141276,1162,30,0
"1328",949942,142276,1194,79,0
"1329",949942,143276,1103,31,1
"1330",949942,144276,1134,1,0
"1331",950942,87276,372,0,4
"1332",950942,88276,372,0,87
"1333",950942,89276,372,0,100
"1334",950942,90276,372,0,100
"1335",950942,91276,372,0,100
"1336",950942,92276,372,0,100
"1337",950942,93276,372,0,96
"1338",950942,94276,390,6,20
"1339",950942,95276,408,24,0
"1340",950942,96276,434,0,0
"1341",950942,97276,457,1,0
"1342",950942,98276,487,9,0
"1343",950942,99276,516,4,0
"1344",950942,100276,512,15,0
"1345",950942,101276,528,0,0
"1346",950942,102276,546,5,0
"1347",950942,103276,559,4,0
"1348",950942,104276,567,0,0
"1349",950942,105276,584,4,0
"1350",950942,106276,581,0,0
"1351",950942,107276,575,7,1
"1352",950942,108276,586,10,0
"1353",950942,109276,584,39,0
"1354",950942,110276,599,9,0
"1355",950942,111276,602,18,0
"1356",950942,112276,612,19,0
"1357",950942,113276,654,92,0
"1358",950942,114276,703,91,0
"1359",950942,115276,720,25,0
"1360",950942,116276,705,31,0
"1361",950942,117276,746,85,0
"1362",950942,118276,758,37,0
"1363",950942,119276,755,46,0
"1364",950942,120276,679,64,0
"1365",950942,121276,689,15,1
"1366",950942,122276,798,10,0
"1367",950942,123276,1019,89,0
"1368",950942,124276,1295,49,0
"1369",950942,125276,1448,26,0
"1370",950942,126276,1283,44,0
"1371",950942,127276,1275,65,0
"1372",950942,128276,1261,68,0
"1373",950942,129276,1171,63,0
"1374",950942,130276,1097,0,0
"1375",950942,131276,1081,0,0
"1376",950942,132276,1097,19,1
"1377",950942,133276,1110,55,0
"1378",950942,134276,1072,22,0
"1379",950942,135276,1075,22,0
"1380",950942,136276,1144,33,0
"1381",950942,137276,1191,27,0
"1382",950942,138276,1196,7,0
"1383",950942,139276,932,11,0
"1384",950942,140276,985,33,0
"1385",950942,141276,1148,42,0
"1386",950942,142276,1182,47,0
"1387",950942,143276,1173,26,0
"1388",950942,144276,1132,20,0
"1389",950942,145276,1127,1,0
"1390",951942,88276,372,0,31
"1391",951942,89276,372,0,100
"1392",951942,90276,372,0,100
"1393",951942,91276,372,0,100
"1394",951942,92276,372,0,100
"1395",951942,93276,372,0,100
"1396",951942,94276,372,11,61
"1397",951942,95276,393,1,10
"1398",951942,96276,416,0,0
"1399",951942,97276,433,15,0
"1400",951942,98276,477,23,0
"1401",951942,99276,513,6,0
"1402",951942,100276,520,0,0
"1403",951942,101276,501,2,0
"1404",951942,102276,507,4,0
"1405",951942,103276,542,0,0
"1406",951942,104276,548,7,0
"1407",951942,105276,548,19,0
"1408",951942,106276,574,0,0
"1409",951942,107276,592,2,0
"1410",951942,108276,562,23,0
"1411",951942,109276,549,9,2
"1412",951942,110276,539,4,0
"1413",951942,111276,580,7,0
"1414",951942,112276,576,14,0
"1415",951942,113276,613,62,0
"1416",951942,114276,635,96,0
"1417",951942,115276,666,88,0
"1418",951942,116276,649,37,0
"1419",951942,117276,651,44,0
"1420",951942,118276,647,27,0
"1421",951942,119276,669,11,0
"1422",951942,120276,639,78,1
"1423",951942,121276,701,37,0
"1424",951942,122276,735,1,0
"1425",951942,123276,773,63,0
"1426",951942,124276,1091,62,0
"1427",951942,125276,1334,58,0
"1428",951942,126276,1350,39,0
"1429",951942,127276,1328,40,0
"1430",951942,128276,1296,48,0
"1431",951942,129276,1240,37,0
"1432",951942,130276,1104,30,0
"1433",951942,131276,1086,3,0
"1434",951942,132276,1082,15,2
"1435",951942,133276,1112,31,0
"1436",951942,134276,1064,17,0
"1437",951942,135276,1068,23,0
"1438",951942,136276,1121,26,0
"1439",951942,137276,1167,70,0
"1440",951942,138276,1194,30,0
"1441",951942,139276,1030,36,0
"1442",951942,140276,935,3,0
"1443",951942,141276,1104,62,0
"1444",951942,142276,1159,81,0
"1445",951942,143276,1158,79,0
"1446",951942,144276,1187,54,0
"1447",951942,145276,1140,36,0
"1448",951942,146276,1141,12,0
"1449",952942,89276,372,0,69
"1450",952942,90276,372,0,100
"1451",952942,91276,372,0,100
"1452",952942,92276,372,0,100
"1453",952942,93276,372,0,100
"1454",952942,94276,372,0,100
"1455",952942,95276,372,0,78
"1456",952942,96276,382,4,3
"1457",952942,97276,424,0,0
"1458",952942,98276,478,1,0
"1459",952942,99276,490,2,0
"1460",952942,100276,511,0,0
"1461",952942,101276,513,5,0
"1462",952942,102276,490,9,0
"1463",952942,103276,450,6,0
"1464",952942,104276,522,25,0
"1465",952942,105276,545,10,0
"1466",952942,106276,573,0,0
"1467",952942,107276,594,19,0
"1468",952942,108276,595,65,1
"1469",952942,109276,594,60,0
"1470",952942,110276,576,27,0
"1471",952942,111276,547,45,0
"1472",952942,112276,541,37,1
"1473",952942,113276,578,56,0
"1474",952942,114276,591,98,0
"1475",952942,115276,615,50,0
"1476",952942,116276,624,5,0
"1477",952942,117276,623,15,0
"1478",952942,118276,621,38,0
"1479",952942,119276,650,60,0
"1480",952942,120276,603,99,1
"1481",952942,121276,632,87,0
"1482",952942,122276,640,45,0
"1483",952942,123276,652,10,0
"1484",952942,124276,738,97,0
"1485",952942,125276,902,100,0
"1486",952942,126276,1191,89,0
"1487",952942,127276,1250,33,0
"1488",952942,128276,1374,78,0
"1489",952942,129276,1163,79,0
"1490",952942,130276,1166,40,0
"1491",952942,131276,1150,46,0
"1492",952942,132276,1067,34,0
"1493",952942,133276,1128,37,0
"1494",952942,134276,1110,44,0
"1495",952942,135276,1050,13,0
"1496",952942,136276,1084,48,0
"1497",952942,137276,1156,29,0
"1498",952942,138276,1199,34,0
"1499",952942,139276,1148,54,0
"1500",952942,140276,938,0,0
"1501",952942,141276,990,26,0
"1502",952942,142276,1177,98,0
"1503",952942,143276,1150,47,0
"1504",952942,144276,1166,66,0
"1505",952942,145276,1212,69,0
"1506",952942,146276,1186,63,0
"1507",952942,147276,1166,10,0
"1508",953942,89276,372,0,13
"1509",953942,90276,372,0,96
"1510",953942,91276,372,0,100
"1511",953942,92276,372,0,100
"1512",953942,93276,372,0,100
"1513",953942,94276,372,0,100
"1514",953942,95276,372,0,100
"1515",953942,96276,372,0,87
"1516",953942,97276,389,1,3
"1517",953942,98276,447,7,0
"1518",953942,99276,462,3,0
"1519",953942,100276,461,4,0
"1520",953942,101276,464,4,0
"1521",953942,102276,472,6,0
"1522",953942,103276,467,13,0
"1523",953942,104276,499,0,0
"1524",953942,105276,537,4,0
"1525",953942,106276,551,1,0
"1526",953942,107276,573,0,0
"1527",953942,108276,575,3,0
"1528",953942,109276,574,0,0
"1529",953942,110276,562,7,0
"1530",953942,111276,524,16,0
"1531",953942,112276,496,22,3
"1532",953942,113276,532,44,0
"1533",953942,114276,550,36,0
"1534",953942,115276,555,21,0
"1535",953942,116276,567,32,0
"1536",953942,117276,571,1,0
"1537",953942,118276,558,8,0
"1538",953942,119276,552,11,0
"1539",953942,120276,563,86,1
"1540",953942,121276,602,57,0
"1541",953942,122276,605,46,0
"1542",953942,123276,601,7,0
"1543",953942,124276,616,57,0
"1544",953942,125276,669,63,0
"1545",953942,126276,780,90,0
"1546",953942,127276,1015,89,0
"1547",953942,128276,1129,90,0
"1548",953942,129276,1122,57,0
"1549",953942,130276,1049,4,0
"1550",953942,131276,1118,11,0
"1551",953942,132276,1197,35,0
"1552",953942,133276,1126,69,0
"1553",953942,134276,1133,54,0
"1554",953942,135276,1078,13,0
"1555",953942,136276,1022,12,0
"1556",953942,137276,1118,66,0
"1557",953942,138276,1202,25,0
"1558",953942,139276,1186,49,0
"1559",953942,140276,949,21,0
"1560",953942,141276,978,0,0
